State,City,Zipcode,Store Number,URL,mintemp_f,maxtemp_f,avgtemp_f,totalprecip_in,avghumidity,condition,icon,DMA
Texas,Lewisville,75067,524,https://www.homedepot.com/l/Lewisville/TX/Lewisville/75067/524,82.9,103.3,93.6,0.0,40.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Little York,77093,6806,https://www.homedepot.com/l/Little-York/TX/Houston/77093/6806,82.6,102.4,93.7,0.0,54.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Live Oak,78154,6551,https://www.homedepot.com/l/Live-Oak/TX/Selma/78154/6551,74.7,100.6,88.2,0.0,56.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Longview,75605,6545,https://www.homedepot.com/l/Longview/TX/Longview/75605/6545,75.9,95.0,86.9,0.0,64.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Lubbock,79414,505,https://www.homedepot.com/l/Lubbock/TX/Lubbock/79414/505,73.0,97.5,86.6,0.0,40.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Lufkin,75901,513,https://www.homedepot.com/l/Lufkin/TX/Lufkin/75901/513,75.4,101.3,89.3,0.0,67.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Lumpkin,77043,571,https://www.homedepot.com/l/Lumpkin/TX/Houston/77043/571,80.8,100.4,91.7,0.0,59.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,"Mansfield,TX",76063,6568,https://www.homedepot.com/l/Mansfield-TX/TX/Mansfield/76063/6568,78.8,100.6,90.4,0.0,48.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Marble Falls,78654,514,https://www.homedepot.com/l/Marble-Falls/TX/Marble-Falls/78654/514,71.4,98.4,86.9,0.0,51.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Market Street,77015,569,https://www.homedepot.com/l/Market-Street/TX/Houston/77015/569,81.5,96.8,91.1,0.0,61.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Mcallen,78577,506,https://www.homedepot.com/l/Mcallen/TX/Pharr/78577/506,78.8,99.1,91.4,0.0,62.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Mckinney,75070,528,https://www.homedepot.com/l/Mckinney/TX/Mckinney/75070/528,80.2,101.1,91.4,0.0,49.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Mesquite,75150,6537,https://www.homedepot.com/l/Mesquite/TX/Mesquite/75150/6537,80.6,101.3,91.4,0.0,46.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Midland,79707,561,https://www.homedepot.com/l/Midland/TX/Midland/79707/561,75.7,99.1,88.0,0.0,31.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Military,78224,6529,https://www.homedepot.com/l/Military/TX/San-Antonio/78224/6529,74.1,100.9,88.6,0.0,58.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Mission,78572,8519,https://www.homedepot.com/l/Mission/TX/Mission/78572/8519,79.2,100.0,91.8,0.0,60.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Missouri City,77459,6546,https://www.homedepot.com/l/Missouri-City/TX/Missouri-City/77459/6546,77.5,97.0,88.8,0.03,72.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,"Mt Pleasant,TX",75455,8540,https://www.homedepot.com/l/Mt-Pleasant-TX/TX/Mount-Pleasant/75455/8540,77.0,95.5,87.3,0.0,66.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,N Arlington,76011,554,https://www.homedepot.com/l/N-Arlington/TX/Arlington/76011/554,82.9,102.7,92.8,0.0,40.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,N Austin,78759,6839,https://www.homedepot.com/l/N-Austin/TX/Austin/78759/6839,73.9,100.2,88.4,0.0,49.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,N Brownsville,78520,6984,https://www.homedepot.com/l/N-Brownsville/TX/Brownsville/78520/6984,80.1,94.5,89.3,0.0,69.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,N Fort Worth,76137,6814,https://www.homedepot.com/l/N-Fort-Worth/TX/Fort-Worth/76137/6814,81.7,102.2,92.8,0.0,41.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,N Frisco,75033,6513,https://www.homedepot.com/l/N-Frisco/TX/Frisco/75033/6513,80.4,101.5,91.6,0.0,46.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,N Houston,77037,6510,https://www.homedepot.com/l/N-Houston/TX/Houston/77037/6510,82.6,102.4,93.7,0.0,54.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,N Mcallen,78504,516,https://www.homedepot.com/l/N-Mcallen/TX/Mcallen/78504/516,78.4,99.5,91.4,0.0,62.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,N Plano,75024,527,https://www.homedepot.com/l/N-Plano/TX/Plano/75024/527,82.4,102.9,93.2,0.0,41.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,N Richland,76180,540,https://www.homedepot.com/l/N-Richland/TX/Richland-Hills/76180/540,81.7,102.2,92.8,0.0,41.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,N San Antonio,78249,588,https://www.homedepot.com/l/N-San-Antonio/TX/San-Antonio/78249/588,72.0,97.9,85.4,0.0,59.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,New Braunfels,78130,8520,https://www.homedepot.com/l/New-Braunfels/TX/New-Braunfels/78130/8520,72.9,99.5,86.9,0.0,60.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,SE
Texas,North 281,78258,6550,https://www.homedepot.com/l/North-281/TX/San-Antonio/78258/6550,74.7,100.6,88.2,0.0,56.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,North Irving,75063,6557,https://www.homedepot.com/l/North-Irving/TX/Irving/75063/6557,83.3,103.5,93.8,0.0,39.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Nw Dallas,75229,564,https://www.homedepot.com/l/Nw-Dallas/TX/Dallas/75229/564,83.7,103.6,93.8,0.0,39.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Oak Cliff,75211,6816,https://www.homedepot.com/l/Oak-Cliff/TX/Dallas/75211/6816,82.9,103.1,93.3,0.0,39.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Odessa,79762,562,https://www.homedepot.com/l/Odessa/TX/Odessa/79762/562,75.9,98.4,87.7,0.0,32.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Orange,77630,8419,https://www.homedepot.com/l/Orange/TX/Orange/77630/8419,77.9,95.0,87.8,0.11,74.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Paris,75460,6566,https://www.homedepot.com/l/Paris/TX/Paris/75460/6566,77.5,94.5,84.2,0.0,68.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Pasadena,77505,565,https://www.homedepot.com/l/Pasadena/TX/Pasadena/77505/565,80.8,97.5,91.2,0.0,62.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Pearland,77581,6543,https://www.homedepot.com/l/Pearland/TX/Pearland/77581/6543,80.2,98.1,91.1,0.01,64.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Pflugerville,78660,6808,https://www.homedepot.com/l/Pflugerville/TX/Pflugerville/78660/6808,73.9,101.1,89.0,0.0,49.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Pin Oak,77081,566,https://www.homedepot.com/l/Pin-Oak/TX/Houston/77081/566,80.8,100.4,92.2,0.02,60.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Plano,75074,539,https://www.homedepot.com/l/Plano/TX/Plano/75074/539,82.2,102.2,92.6,0.0,42.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Porter,77365,6523,https://www.homedepot.com/l/Porter/TX/Porter/77365/6523,79.3,98.8,91.4,0.0,61.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Precinct Line,76182,6533,https://www.homedepot.com/l/Precinct-Line/TX/North-Richland-Hills/76182/6533,82.2,102.7,93.1,0.0,40.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Richardson,75044,556,https://www.homedepot.com/l/Richardson/TX/Garland/75044/556,83.1,102.7,93.2,0.0,40.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,"Roanoke,TX",76262,6581,https://www.homedepot.com/l/Roanoke-TX/TX/Roanoke/76262/6581,81.5,102.7,92.9,0.0,41.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Rockwall,75087,531,https://www.homedepot.com/l/Rockwall/TX/Rockwall/75087/531,78.1,99.7,89.7,0.0,52.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Rosenberg,77471,6530,https://www.homedepot.com/l/Rosenberg/TX/Rosenberg/77471/6530,76.1,95.9,87.2,0.0,74.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Round Rock,78664,504,https://www.homedepot.com/l/Round-Rock/TX/Round-Rock/78664/504,73.9,101.1,89.0,0.0,49.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Rowlett,75088,8951,https://www.homedepot.com/l/Rowlett/TX/Rowlett/75088/8951,79.5,100.6,90.7,0.0,49.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,S Austin,78745,6570,https://www.homedepot.com/l/S-Austin/TX/Sunset-Valley/78745/6570,75.7,101.7,90.0,0.0,51.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,S Fort Worth,76134,529,https://www.homedepot.com/l/S-Fort-Worth/TX/Fort-Worth/76134/529,79.5,101.5,91.6,0.0,44.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,San Angelo,76901,6807,https://www.homedepot.com/l/San-Angelo/TX/San-Angelo/76901/6807,77.0,101.1,89.9,0.0,35.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Se Austin,78704,6542,https://www.homedepot.com/l/Se-Austin/TX/Austin/78704/6542,75.7,101.7,90.0,0.0,51.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Se Military,78223,6988,https://www.homedepot.com/l/Se-Military/TX/San-Antonio/78223/6988,74.1,100.9,88.6,0.0,58.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Seguin,78155,8437,https://www.homedepot.com/l/Seguin/TX/Seguin/78155/8437,73.0,99.3,87.1,0.0,62.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,SE
Texas,Sherman,75092,518,https://www.homedepot.com/l/Sherman/TX/Sherman/75092/518,80.8,100.2,90.5,0.0,52.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Silverlake,77584,6567,https://www.homedepot.com/l/Silverlake/TX/Pearland/77584/6567,77.5,97.0,88.8,0.03,72.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Skillman,75231,6804,https://www.homedepot.com/l/Skillman/TX/Dallas/75231/6804,83.1,102.7,93.2,0.0,40.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Slaughter Lane,78744,6563,https://www.homedepot.com/l/Slaughter-Lane/TX/Austin/78744/6563,75.7,101.7,90.0,0.0,51.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,"Southlake, TX",76092,587,https://www.homedepot.com/l/Southlake-TX/TX/Southlake/76092/587,81.5,102.7,92.9,0.0,41.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Spring,77373,568,https://www.homedepot.com/l/Spring/TX/Spring/77373/568,81.5,102.0,92.8,0.0,54.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Spring Cypress,77429,6586,https://www.homedepot.com/l/Spring-Cypress/TX/Cypress/77429/6586,80.4,100.2,91.3,0.0,56.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Spring Valley,77024,6985,https://www.homedepot.com/l/Spring-Valley/TX/Spring-Valley/77024/6985,80.8,100.4,92.2,0.02,60.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Sugar Land,77478,574,https://www.homedepot.com/l/Sugar-Land/TX/Sugar-Land/77478/574,77.9,98.1,89.1,0.01,70.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Summerwood,77044,1832,https://www.homedepot.com/l/Summerwood/TX/Houston/77044/1832,80.4,95.7,90.1,0.0,65.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Sw San Antonio,78227,586,https://www.homedepot.com/l/Sw-San-Antonio/TX/San-Antonio/78227/586,73.8,99.9,87.4,0.0,58.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Temple,76504,6863,https://www.homedepot.com/l/Temple/TX/Temple/76504/6863,75.4,100.2,89.2,0.0,48.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Terrell,75160,6579,https://www.homedepot.com/l/Terrell/TX/Terrell/75160/6579,76.1,98.2,88.2,0.0,56.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Texarkana,75503,6580,https://www.homedepot.com/l/Texarkana/TX/Texarkana/75503/6580,77.5,95.9,87.2,0.0,66.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,The Colony,75056,6562,https://www.homedepot.com/l/The-Colony/TX/The-Colony/75056/6562,82.4,102.9,93.2,0.0,41.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Tomball,77070,6512,https://www.homedepot.com/l/Tomball/TX/Houston/77070/6512,80.8,100.4,91.7,0.0,59.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Torrey Chase,77068,6828,https://www.homedepot.com/l/Torrey-Chase/TX/Houston/77068/6828,80.4,100.2,91.3,0.0,56.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Tyler,75701,6514,https://www.homedepot.com/l/Tyler/TX/Tyler/75701/6514,75.6,95.4,86.2,0.0,63.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Victoria,77904,6587,https://www.homedepot.com/l/Victoria/TX/Victoria/77904/6587,75.0,98.1,88.7,0.0,70.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,SE
Texas,W El Paso,79912,523,https://www.homedepot.com/l/W-El-Paso/TX/El-Paso/79912/523,79.5,96.8,88.7,0.0,28.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,W Houston,77082,585,https://www.homedepot.com/l/W-Houston/TX/Houston/77082/585,77.9,98.1,89.1,0.01,70.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,W Mckinney,75071,6809,https://www.homedepot.com/l/W-Mckinney/TX/Mckinney/75071/6809,80.2,101.1,91.4,0.0,49.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,W Plano,75093,551,https://www.homedepot.com/l/W-Plano/TX/Plano/75093/551,82.2,102.2,92.6,0.0,42.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Waco,76710,6532,https://www.homedepot.com/l/Waco/TX/Waco/76710/6532,75.6,100.2,89.3,0.0,49.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Waxahachie,75165,6505,https://www.homedepot.com/l/Waxahachie/TX/Waxahachie/75165/6505,76.8,99.5,89.2,0.0,50.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Weatherford,76086,6515,https://www.homedepot.com/l/Weatherford/TX/Weatherford/76086/6515,77.7,100.6,90.7,0.0,45.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Weslaco,78599,6577,https://www.homedepot.com/l/Weslaco/TX/Weslaco/78599/6577,78.1,98.1,90.8,0.0,65.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,West Woodlands,77354,6819,https://www.homedepot.com/l/West-Woodlands/TX/Magnolia/77354/6819,80.4,100.2,91.3,0.0,56.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Westbury Square,77035,578,https://www.homedepot.com/l/Westbury-Square/TX/Houston/77035/578,79.0,99.1,90.3,0.01,67.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Westheimer,77063,6558,https://www.homedepot.com/l/Westheimer/TX/Houston/77063/6558,80.8,100.4,92.2,0.02,60.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Westmoreland,75237,552,https://www.homedepot.com/l/Westmoreland/TX/Dallas/75237/552,81.5,101.5,91.6,0.0,44.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,White Rock,75218,550,https://www.homedepot.com/l/White-Rock/TX/Dallas/75218/550,81.9,101.8,92.2,0.0,44.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,White Settlement,76108,8521,https://www.homedepot.com/l/White-Settlement/TX/White-Settlement/76108/8521,79.0,101.7,91.8,0.0,44.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Wichita Falls,76308,6588,https://www.homedepot.com/l/Wichita-Falls/TX/Wichita-Falls/76308/6588,80.2,106.0,94.0,0.07,39.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Willowbrook,77065,6838,https://www.homedepot.com/l/Willowbrook/TX/Houston/77065/6838,80.8,100.4,91.7,0.0,59.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Windsor Park,78239,580,https://www.homedepot.com/l/Windsor-Park/TX/San-Antonio/78239/580,74.7,100.6,88.2,0.0,56.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Woodlands,77385,6516,https://www.homedepot.com/l/Woodlands/TX/Conroe/77385/6516,81.0,101.8,92.3,0.0,54.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Texas,Wylie,75098,6589,https://www.homedepot.com/l/Wylie/TX/Wylie/75098/6589,79.3,100.6,90.9,0.0,50.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Utah,21st South,84115,4403,https://www.homedepot.com/l/21st-South/UT/Salt-Lake-City/84115/4403,65.8,84.0,76.7,0.0,19.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Utah,American Fork,84003,4417,https://www.homedepot.com/l/American-Fork/UT/American-Fork/84003/4417,61.3,91.8,81.4,0.0,26.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Utah,Cedar City,84720,4418,https://www.homedepot.com/l/Cedar-City/UT/Cedar-City/84720/4418,57.6,88.9,80.1,0.0,24.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Utah,Centerville,84014,4408,https://www.homedepot.com/l/Centerville/UT/Centerville/84014/4408,57.4,83.3,73.9,0.0,26.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Utah,E Salt Lake City,84106,4413,https://www.homedepot.com/l/E-Salt-Lake-City/UT/Salt-Lake-City/84106/4413,65.8,84.0,76.7,0.0,19.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Utah,E Sandy,84092,4421,https://www.homedepot.com/l/E-Sandy/UT/Sandy/84092/4421,55.4,91.0,80.4,0.0,20.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Utah,Layton,84041,8583,https://www.homedepot.com/l/Layton/UT/Layton/84041/8583,60.6,86.2,78.5,0.0,28.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Utah,Lindon,84042,4407,https://www.homedepot.com/l/Lindon/UT/Lindon/84042/4407,66.7,82.4,74.3,0.0,28.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Utah,Logan,84341,4414,https://www.homedepot.com/l/Logan/UT/Logan/84341/4414,53.4,90.0,77.9,0.0,24.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Utah,Ogden,84404,4411,https://www.homedepot.com/l/Ogden/UT/Ogden/84404/4411,56.8,86.0,77.8,0.0,21.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Utah,Park Centre,84121,4402,https://www.homedepot.com/l/Park-Centre/UT/Salt-Lake-City/84121/4402,58.5,91.6,81.5,0.0,20.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Utah,Park City,84098,4415,https://www.homedepot.com/l/Park-City/UT/Park-City/84098/4415,50.2,86.4,75.0,0.0,25.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Utah,Provo,84601,4416,https://www.homedepot.com/l/Provo/UT/Provo/84601/4416,67.6,86.2,78.0,0.0,33.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Utah,Richfield,84701,4422,https://www.homedepot.com/l/Richfield/UT/Richfield/84701/4422,59.0,88.0,79.7,0.03,31.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,W
Utah,Riverdale,84405,4401,https://www.homedepot.com/l/Riverdale/UT/Riverdale/84405/4401,60.6,86.2,78.5,0.0,28.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Utah,Riverton,84065,8566,https://www.homedepot.com/l/Riverton/UT/Riverton/84065/8566,60.4,91.8,82.0,0.0,23.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Utah,Sandy,84070,4409,https://www.homedepot.com/l/Sandy/UT/Sandy/84070/4409,61.0,92.5,81.4,0.0,21.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Utah,St George,84780,4412,https://www.homedepot.com/l/St-George/UT/Washington/84780/4412,69.3,101.5,91.1,0.09,18.0,Moderate rain at times,//cdn.weatherapi.com/weather/64x64/day/299.png,W
Utah,Tooele,84074,4419,https://www.homedepot.com/l/Tooele/UT/Tooele/84074/4419,61.0,88.3,80.0,0.0,26.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Utah,W Jordan,84088,4410,https://www.homedepot.com/l/W-Jordan/UT/West-Jordan/84088/4410,60.4,91.8,82.0,0.0,23.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Utah,W Valley City,84120,4406,https://www.homedepot.com/l/W-Valley-City/UT/West-Valley-City/84120/4406,64.9,89.8,81.3,0.0,22.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Utah,West St George,84770,4420,https://www.homedepot.com/l/West-St-George/UT/Saint-George/84770/4420,69.3,101.5,91.1,0.09,18.0,Moderate rain at times,//cdn.weatherapi.com/weather/64x64/day/299.png,W
Vermont,Bennington,05201,4551,https://www.homedepot.com/l/Bennington/VT/Bennington/05201/4551,61.9,77.4,72.3,0.02,79.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,NE
Vermont,Rutland,05701,4502,https://www.homedepot.com/l/Rutland/VT/Rutland/05701/4502,57.0,75.9,71.9,0.01,80.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,NE
Vermont,Williston,05495,4501,https://www.homedepot.com/l/Williston/VT/Williston/05495/4501,59.7,77.2,73.5,0.04,81.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,NE
Virginia,Alexandria,22304,4603,https://www.homedepot.com/l/Alexandria/VA/Alexandria/22304/4603,74.5,89.1,83.9,0.0,66.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
Virginia,Annandale,22312,4640,https://www.homedepot.com/l/Annandale/VA/Alexandria/22312/4640,74.7,89.1,83.8,0.0,63.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,SE
Virginia,Ashburn,20147,4647,https://www.homedepot.com/l/Ashburn/VA/Ashburn/20147/4647,73.6,88.9,82.4,0.0,63.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Virginia,"Bristol, VA",24202,4658,https://www.homedepot.com/l/Bristol-VA/VA/Bristol/24202/4658,65.7,88.2,82.8,0.18,77.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,SE
